PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
10475,148.1,159.34,170.1,112.94,11.83,12.17,0.38,11.97,6.61,26.28,23.7,111.35,6.61
10476,154.9,155.4,147.5,112.11,12.12,12.25,0.36,11.97,6.4,18.82,25.7,83.6,6.4
10477,150.5,169.86,158.1,113.06,11.88,12.16,,11.97,6.61,24.15,15.1,96.48,6.62
10478,197.3,155.93,189.3,112.4,11.82,12.2,0.36,11.97,6.6,24.82,17.5,92.75,6.61
10479,147.4,170.2,139,111.54,12.07,12.18,,11.98,6.63,22.59,28,98.65,6.61
10480,184.6,175.61,157.7,116.71,11.87,12.21,,11.97,6.63,24.19,19.9,94.88,6.61
10481,175.3,169.65,196.7,111.38,12.07,12.21,,11.98,6.61,25.04,20.2,107.98,6.61
10482,152.3,169.41,171.9,113.18,11.89,12.26,,11.97,6.62,24.82,18.5,107.41,6.61
10483,153.7,141.52,158.8,116.55,12.11,12.28,0.41,11.97,6.42,23.59,15.6,94.02,6.43
10484,166.9,179.96,183.1,113.2,12.06,12.19,,11.97,6.62,26.99,19.8,108.8,6.61
10485,169.2,158.36,197.5,111.92,11.83,12.2,0.37,11.97,6.6,23.87,18.2,98.18,6.48
10486,182.7,131.44,161.2,118.57,12.06,12.18,0.4,11.97,6.41,20.17,16.2,97.39,6.4
10487,172,171.33,167,118.77,12.07,12.15,,11.97,6.61,21.18,23.1,99.92,6.61
10488,163.7,155.43,157.2,118.25,11.91,12.32,,11.98,6.61,26.18,13.3,94.42,6.6
10489,146.2,168.28,166.8,113.56,11.9,12.27,,11.97,6.61,26.68,13.2,113.13,6.61
10490,137,152.52,163,114.66,11.77,12.23,,11.97,6.61,25.01,14.6,97.62,6.61
10491,155.8,151,151.8,107.65,11.9,12.24,,11.98,6.62,27.54,21.7,97.06,6.62
10492,162.1,171.09,162.9,112.47,12.06,12.17,,11.97,6.61,23.38,36.8,98.78,6.61
10493,170.7,168.69,156.9,115.41,12.08,12.12,,11.97,6.61,25.09,27.9,98.03,6.6
10494,150.8,165.35,148.3,111.98,12.06,12.3,,11.97,6.6,22.99,22.1,100.9,6.61
10495,174.8,177.84,161.5,115.7,12.05,12.21,,11.97,6.62,23.48,14.9,99.21,6.63
10496,161.9,149.55,159.4,114.39,12.05,12.31,0.39,11.97,6.44,24.14,15.3,102.08,6.4
10497,165.3,180.31,161,111.5,12.06,12.22,,11.97,6.62,26.88,26.6,104.92,6.61
10498,156.5,176.45,158.8,117.94,12.07,12.23,,11.97,6.61,23.15,18.3,107.52,6.6
10499,137.4,139.54,150.2,108.98,12.09,12.3,0.41,11.97,6.41,22.22,16.8,92.72,6.41
10500,189.1,141.68,157.3,113.42,11.84,12.29,,11.97,6.61,25.98,15.1,101.6,6.61
10501,156.5,153.18,158.4,109.37,12.03,12.21,0.41,11.97,6.4,22.94,20,103.45,6.42
10502,183,162.95,141.9,115.88,11.88,12.34,,11.97,6.61,24.59,13.2,100.94,6.61
10503,156.4,143.97,133.3,110.52,12.04,12.31,0.41,11.97,6.41,23.47,26.5,100.88,6.41
10504,181,174.51,183.6,110.14,11.89,12.19,,11.98,6.62,21.7,15.4,91.87,6.6
10505,180.6,157.26,139.7,110.35,12.11,12.26,0.4,11.97,6.41,18.6,15.2,82.32,6.4
10506,146.8,168.61,167.3,111.29,12.09,12.29,,11.97,6.63,23.08,12.5,106.98,6.61
10507,158.8,163.3,163.9,114.75,12.08,12.23,,11.97,6.62,23.48,14.5,103.97,6.61
10508,161.2,141.03,163.5,109.07,12.06,12.25,0.38,11.97,6.4,21.45,13.5,89.64,6.41
10509,161.2,146.61,156.5,110.07,12.11,12.34,0.4,11.97,6.4,17.79,13.2,85.11,6.41
10510,166.2,160.55,157.2,111.98,11.89,12.24,,11.97,6.6,23.77,15,89.12,6.61
10511,171.4,159.27,158.9,110.57,12.13,12.18,0.38,11.97,6.41,22.61,24.1,99.28,6.41
10512,144.5,150.75,168.9,110.67,12.04,12.31,0.41,11.97,6.41,23.34,27.4,101.25,6.4
10513,165.8,143.07,154.3,108.97,11.8,12.25,,11.97,6.62,21.66,18.9,95.52,6.6
10514,189.8,164.27,197.4,115.3,11.82,12.23,0.36,11.97,6.61,24.93,22.3,101.5,6.59
10515,145.3,170.22,144.6,116.51,11.94,12.2,,11.97,6.61,22.94,18.1,90.76,6.61
10516,149.5,158.89,174,113.06,12.09,12.27,,11.97,6.62,24.26,14.5,95.81,6.63
10517,173.4,172.35,156.3,118.61,12.06,12.21,,11.98,6.62,21.56,27.8,104.28,6.61
10518,149.6,148.03,156.9,113.18,12.04,12.36,0.41,11.97,6.41,23.37,19.3,97.7,6.41
10519,158.5,137.02,145.8,115.23,12.08,12.25,0.41,11.97,6.42,23.75,17.5,94.68,6.41
10520,169.9,155.47,181.2,115.59,12.05,12.26,0.41,11.97,6.41,21.69,12.5,90.28,6.43
10521,172.8,150.53,136.4,109.82,12.09,12.23,0.41,11.97,6.43,22.87,15,97.66,6.41
10522,166.8,171.58,127.9,114.72,12.05,12.2,,11.97,6.65,26.47,12.7,102.17,6.6
10523,166.1,155.15,153.8,112.23,12.07,12.21,,11.97,6.61,19.16,19.1,96.8,6.61
10524,156.4,163.89,155.1,110.47,11.89,12.34,,11.97,6.62,24.16,21.3,91.15,6.61
10525,154.5,176.42,168.2,117.68,12.05,12.2,,11.98,6.63,24.8,28.5,103.86,6.6
10526,156.9,174.75,138.6,109.18,12.06,12.32,,11.97,6.62,25.43,9.3,106.3,6.61
10527,161.9,165.82,164.1,114.32,11.9,12.27,,11.97,6.61,26.71,20,102.59,6.61
10528,173.3,164.13,163.1,115.79,12.07,12.27,,11.97,6.62,23.96,15.2,100.66,6.62
10529,148.1,148.43,159.1,111.77,12.1,12.34,0.41,11.97,6.43,20.25,12.1,96.31,6.42
10530,130.4,154.56,162,110.41,11.89,12.17,,11.98,6.6,24.89,17.8,104.97,6.6
10531,189.5,164.02,175.4,115.24,11.79,12.22,,11.97,6.62,26,17.8,92.08,6.61
10532,149.6,138.23,173,110,12.06,12.24,0.41,11.97,6.41,22.15,19.7,99.39,6.41
10533,168,187.29,159.4,113.64,12.05,12.17,,11.98,6.61,25.19,19.9,107.2,6.61
10534,119.3,145.25,157.4,109.47,11.84,12.24,0.34,11.97,6.61,24.24,19.2,97.53,6.61
10535,160.4,144.34,154.5,113.87,11.83,12.28,0.29,11.97,6.61,23.49,14,93.83,6.62
10536,136.8,154.72,149.8,108.33,12.04,12.16,0.41,11.97,6.43,22.71,24.5,103.32,6.41
10537,166.2,168.05,151.1,111.61,11.89,12.27,,11.98,6.6,26.6,14.7,99.52,6.63
10538,180.7,136.34,139.9,112.22,11.7,12.31,,11.97,6.61,22.95,11.4,102.8,6.61
10539,148.4,151.03,164.6,114.45,12.04,12.23,0.41,11.97,6.4,24.35,22.5,107.11,6.42
10540,148.6,151.72,139.6,112.75,12.09,12.2,,11.97,6.62,23.29,11.9,97.46,6.61
10541,142.9,161.13,160.1,114.21,12.09,12.33,,11.97,6.6,22.68,29.9,104.21,6.6
10542,153.8,139.91,153.3,120.66,12.13,12.34,0.4,11.97,6.41,17.7,13.6,83.01,6.41
10543,161.2,153.15,141,113.69,12.1,12.2,0.41,11.97,6.41,25.18,15.1,105.42,6.42
10544,186.2,164.54,163.3,110.54,11.84,12.31,,11.97,6.6,25.33,12.9,105.83,6.61
10545,165.5,171.16,153.1,111.17,11.89,12.2,,11.98,6.62,24.27,14,101.84,6.61
10546,134.4,144.06,140.1,113.32,12.09,12.25,0.39,11.97,6.41,21.33,13.1,102.3,6.43
10547,166.3,169.62,156.6,115.8,11.85,12.18,,11.97,6.61,25.77,22.6,100.73,6.63
10548,165.3,181.51,155.5,117.51,12.06,12.21,,11.97,6.6,24.35,22,107.68,6.61
10549,173.1,170.18,146.6,110.71,12.07,12.22,,11.97,6.62,24.2,17.8,100.04,6.61
10550,139.2,175.5,148.3,116.46,11.98,12.25,,11.97,6.6,26.72,12.8,99.51,6.63
10551,157.5,169.79,149.6,110.99,11.95,12.27,,11.97,6.62,27.04,17.7,93.69,6.61
10552,155,159.94,165.7,106.33,11.82,12.27,0.35,11.97,6.61,26.1,17.8,100.28,6.64
10553,155.9,171.02,162.5,119.08,12.06,12.23,,11.97,6.62,21.97,12.1,103.72,6.6
10554,164.4,154.88,146.1,115.37,12.08,12.23,,11.97,6.63,21.81,27.8,98.58,6.63
10555,166.2,154.51,169.5,111.7,12.12,12.2,0.37,11.97,6.4,23.91,15.5,94.21,6.4
10556,151.6,161.3,156.6,112.1,11.91,12.23,,11.97,6.6,25.16,22.4,107.68,6.61
10557,157.4,159.58,139.3,113.81,11.82,12.28,0.41,11.97,6.6,24.83,13.2,102.3,6.61
10558,147.4,176.55,150.5,112.3,12.06,12.29,,11.97,6.6,23.91,22.2,95.98,6.62
10559,128.4,151.92,141,117.27,11.83,12.29,0.37,11.97,6.6,22.21,15.8,103.93,6.61
10560,150.4,145.93,142.3,115.84,11.9,12.31,,11.97,6.61,23.53,11.6,92.79,6.63
10561,157.2,158.22,161.2,115.68,12.11,12.33,,11.98,6.62,24.59,17.9,104.4,6.6
10562,150,149.03,167.3,112.57,12.07,12.17,0.41,11.97,6.41,22.28,18.7,89.23,6.41
10563,167.5,152.19,176.9,112.5,12.13,12.23,0.39,11.97,6.4,20.92,17.1,95.02,6.41
10564,147.3,153.11,144.2,108.5,12.11,12.26,0.4,11.97,6.4,19.53,15.2,80.3,6.41
10565,147.7,155.25,164,116.64,12.1,12.23,0.41,11.97,6.4,23.81,22.7,101.77,6.4
10566,162.1,166.64,160.3,116.09,11.9,12.15,,11.97,6.64,27.19,23.2,117.27,6.61
10567,171.9,159.16,150.7,117.97,11.89,12.2,,11.97,6.62,25.79,18.4,94.63,6.64
10568,155.6,175.95,159.6,110.73,11.9,12.25,,11.97,6.62,27.6,20.5,102.45,6.61
10569,157.6,149.35,182.2,117.59,11.78,12.32,,11.97,6.62,23.71,24.7,91.15,6.61
10570,172.5,151.3,162.3,110.98,11.84,12.2,0.38,11.97,6.61,26.93,15.1,97.47,6.62
10571,180.8,155.78,152.6,115.31,11.82,12.36,0.37,11.97,6.61,24.56,10.7,103.05,6.6
10572,155.8,173.94,158.3,114.9,12.07,12.21,,11.97,6.63,23.74,19.6,108.59,6.6
10573,150.7,156.33,174,111.52,11.88,12.3,,11.97,6.61,24.48,26.8,90.36,6.61
10574,138.9,165.83,148,108.38,11.89,12.21,,11.97,6.62,24.48,17.5,91.19,6.63
10575,148.7,148.73,174.8,111.15,11.83,12.26,0.38,11.97,6.61,24.85,47.7,96.32,6.63
10576,139.7,146.88,159.9,115.05,12.11,12.28,0.4,11.97,6.4,18.55,12.4,87.27,6.41
10577,167.5,148.43,152.2,112.68,12.09,12.2,,11.98,6.62,23.4,13.1,93.02,6.61
10578,162.1,161.76,169,114.39,11.8,12.21,0.38,11.97,6.62,25.83,20.1,97.88,6.61
10579,141.6,171.1,138.1,117.82,12.07,12.25,,11.97,6.61,23.28,12.2,95.05,6.6
10580,139.7,149.35,162.7,106.1,11.9,12.26,,11.98,6.62,23.35,15.4,89.74,6.61
10581,176,149.18,162.6,107.3,11.75,12.33,,11.97,6.6,26.25,12.5,107.19,6.61
10582,193,154.29,175.1,115.37,12.09,12.32,,11.97,6.62,23.1,15.3,94.28,6.61
10583,155.6,166.13,160.7,114.67,12.06,12.25,,11.97,6.6,22.56,17.4,89.93,6.61
10584,141.5,178.49,153.6,109.61,12.06,12.21,,11.98,6.63,23.02,13.4,103.16,6.61
10585,158.6,151.07,181.7,127.17,11.91,12.33,,11.97,6.62,24.68,10.2,94.39,6.61
10586,141.4,167.6,154.5,104.75,11.71,12.37,,11.97,6.61,29.16,12.8,104.66,6.62
10587,146.4,161.1,149.7,117.63,11.82,12.26,0.38,11.97,6.6,26.59,14.5,109.47,6.61
10588,164.8,157.74,163.4,115.29,12.11,12.25,0.36,11.97,6.42,19.73,15.7,79.95,6.42
10589,148.2,159.28,156.2,112.55,11.81,12.42,0.34,11.97,6.61,25.33,8.9,94.32,6.65
10590,180.7,153.77,177.3,112.68,12.12,12.23,0.38,11.97,6.44,20.05,21,97.02,6.41
10591,148.3,156.49,145.7,114.33,12.09,12.2,0.4,11.97,6.4,18.36,23.5,83.69,6.41
10592,178,157.47,194.1,112.94,12.08,12.3,,11.97,6.62,23.26,10.8,99.06,6.61
10593,162.3,169.37,177.5,119.45,12.06,12.19,,11.97,6.62,23.22,23.1,100.41,6.63
10594,156,149.49,168.6,116.36,12.09,12.36,0.39,11.97,6.4,19.1,12.9,83.43,6.44
10595,173,153.39,151.1,115.06,12.1,12.29,0.4,11.97,6.4,21.38,14.7,85.26,6.41
10596,154.6,159.78,159.9,112.81,11.85,12.33,,11.98,6.61,26.2,20.4,103.01,6.61
10597,148.9,143.8,154.7,114.13,12.05,12.23,0.41,11.98,6.4,21.61,12,95.63,6.41
10598,180.5,155.43,174.5,113.34,11.82,12.3,0.37,11.98,6.62,24.09,19.4,93.61,6.63
10599,174.1,157.31,153.8,111.45,12.07,12.15,,11.97,6.6,22.07,21.5,103.29,6.63
10600,139.6,176.83,164.9,114.23,12.04,12.13,,11.98,6.62,24.07,20,96.44,6.61
10601,150.9,172.32,187.6,108.01,12.07,12.21,,11.97,6.6,25.77,16.6,102.1,6.63
10602,183.6,138.92,150.9,112.96,11.85,12.16,0.27,11.97,6.61,23.03,39.2,91.41,6.61
10603,132.8,152.6,152.9,119.87,12.09,12.12,,11.97,6.61,21.87,37.6,102.37,6.6
10604,157.7,162.29,163,116.17,11.9,12.3,,11.97,6.62,23.83,11.1,104.81,6.61
10605,165.7,151.51,170.8,109.96,11.75,12.23,,11.97,6.61,25.37,18.1,99.87,6.61
10606,155.5,153.27,190,114.99,12.11,12.28,0.4,11.97,6.41,18.64,17.1,78.39,6.41
10607,184.7,147.21,169.3,109.06,11.85,12.38,0.38,11.97,6.61,24.77,9.8,102.15,6.61
10608,164.4,141.38,161.3,112.16,11.83,12.25,0.41,11.97,6.6,22.41,24.5,96.03,6.63
10609,152.2,153.83,126.3,111.96,12.04,12.2,0.41,11.98,6.41,23.8,19,106.21,6.4
10610,180.3,159.63,154.3,109.15,11.82,12.28,0.37,11.97,6.61,24.08,12.6,96.16,6.61
10611,147.8,162.81,153.3,116.22,11.89,12.29,,11.97,6.62,21.97,12.7,90.05,6.6
10612,150.3,167.41,159.2,111.37,12.12,12.3,0.4,11.97,6.42,18.49,11.1,84.42,6.41
10613,139.2,155.79,137.5,103.62,12.11,12.27,0.39,11.97,6.41,19.42,15.3,84.51,6.4
10614,155.9,134.26,146.6,108.12,12.04,12.29,0.41,11.97,6.41,22.15,11.7,96.49,6.42
10615,166.1,173.92,141,114.29,12.06,12.24,,11.97,6.6,23.38,19.3,99.07,6.63
10616,147.9,166.42,149.3,105.53,11.89,12.26,,11.98,6.62,24.35,11.5,92.07,6.61
10617,148.6,150.21,154.3,112.41,12.09,12.24,0.41,11.97,6.41,21.49,17.2,101.66,6.43
10618,169.8,173.57,167.5,116.49,11.95,12.27,,11.97,6.61,25.07,12.8,94.04,6.61
10619,164.4,166.88,175.1,117.85,12.08,12.21,,11.97,6.62,22.94,40.7,103.48,6.61
10620,153.3,157.43,132.6,118,12.09,12.22,0.41,11.97,6.41,23.68,13.1,102.92,6.41
10621,166.3,155.02,158,111.01,11.82,12.27,0.39,11.97,6.61,24.88,14.9,99.69,6.61
10622,130.6,149.42,159.3,116.56,12.12,12.26,0.4,11.97,6.41,21.64,11.9,99,6.43
10623,171.9,146.72,131.4,116.04,12.11,12.27,0.4,11.97,6.4,17.37,16.1,81.39,6.41
10624,155.7,152.14,148.2,116.41,12.09,12.19,,11.97,6.6,23.67,31,97.22,6.6
10625,139.3,136.7,144.7,109.66,12.13,12.28,0.36,11.97,6.4,17.18,18.4,80.56,6.41
10626,148.6,181.81,169.5,118.87,12.05,12.16,,11.98,6.6,26.01,25.8,109.26,6.62
10627,155.5,175.83,169,119.86,12.06,12.27,,11.97,6.63,23.16,12.9,100.83,6.61
10628,165.2,151.25,152.4,108.69,11.91,12.29,,11.98,6.62,23.75,17.2,95.62,6.62
10629,166.6,150.49,155.5,119.2,11.89,12.32,,11.97,6.6,26.13,13.9,94.87,6.63
10630,182,148.72,169.3,117.84,12.13,12.25,0.38,11.97,6.4,17.11,13.7,78.78,6.41
10631,187.3,163.68,167,114.85,11.82,12.27,0.34,11.98,6.61,25.77,15.4,98.63,6.6
10632,172.8,167.03,159.8,114.51,12.08,12.18,,11.97,6.62,23.98,18.8,101.45,6.61
10633,175.5,165.84,164.2,118.32,11.89,12.28,,11.97,6.62,23.68,15,99.09,6.61
10634,163.8,155.59,158.3,110.7,11.8,12.25,,11.97,6.6,25.12,22.4,95.45,6.63
10635,157.4,151.22,160.6,114.81,12.09,12.21,,11.97,6.63,23.9,14.5,100.09,6.6
10636,150.1,156.14,146.4,116.96,11.92,12.24,,11.97,6.61,26.51,16.1,94.18,6.6
10637,182.8,176.85,168.9,111.64,12.07,12.29,,11.97,6.62,23.8,16,99.35,6.63
10638,170.7,156.27,158.8,114.95,11.81,12.2,0.41,11.97,6.62,27.27,16.2,99.56,6.61
10639,138.1,136.5,163.7,109.94,12.09,12.42,0.35,11.97,6.41,22.83,10.1,96.84,6.42
10640,197.5,180.12,176.6,111,12.04,12.26,,11.97,6.56,20.65,19.6,97.36,6.6
10641,155.8,167.1,170.6,106.64,11.87,12.23,,11.97,6.62,25.38,15,95.18,6.61
10642,173.6,157.69,170.3,122,12.13,12.23,,11.97,6.62,21,16.7,100.23,6.6
10643,197,152.34,149.3,115.57,11.72,12.33,,11.97,6.61,24.22,25.7,95.53,6.61
10644,150.2,162.4,174.7,113.31,11.89,12.26,,11.97,6.6,22.5,35.9,86.93,6.61
10645,162.6,150.02,169.1,112.94,11.75,12.26,,11.97,6.61,25.01,16.1,90.79,6.62
10646,156.1,135.58,170.7,111.45,12.05,12.2,0.41,11.97,6.4,22.86,17.9,99.73,6.42
10647,158,150.75,170.8,112.97,11.77,12.15,,11.97,6.6,24.56,21.7,100.93,6.61
10648,167.5,172.58,160.1,107.63,11.87,12.15,,11.98,6.62,23.77,36.8,101.86,6.6
10649,166.7,155.02,170.6,111.57,11.9,12.31,,11.97,6.62,24.27,18.5,102.35,6.63
10650,158.6,160.07,161.3,113.06,12.1,12.19,,11.97,6.63,24.07,13.2,100.73,6.62
10651,170.5,145.64,185.7,113.55,11.79,12.2,,11.97,6.61,24.86,16.7,95.71,6.62
10652,173.7,160.46,194.6,113.63,11.83,12.27,,11.97,6.61,25.55,14.5,101.29,6.62
10653,156.5,150.28,156.9,118.62,11.84,12.36,0.34,11.97,6.61,27.14,14.9,95.93,6.63
10654,144.9,153.12,165,115.98,12.09,12.21,0.41,11.97,6.42,22.64,15,94.13,6.42
10655,156.6,147.31,159.7,120.91,12.11,12.24,0.38,11.97,6.41,18.79,16.1,88.45,6.42
10656,149.1,149.57,134.9,113.97,11.9,12.3,,11.97,6.6,24.4,15.4,94,6.62
10657,175.5,157.23,164.4,119.27,12.08,12.18,,11.97,6.62,23.14,19.7,100.7,6.61
10658,165.3,150.38,148,112.41,12.09,12.28,0.4,11.97,6.4,19.31,18.7,85.57,6.4
10659,157.9,139.55,176.1,113.36,12.12,12.31,0.39,11.97,6.4,17.23,13.1,78.57,6.41
10660,152.8,138.25,157.3,118.58,11.86,12.31,0.4,11.97,6.62,23.04,16.3,90.44,6.61
10661,174.3,150.9,154.6,109.06,12.12,12.28,0.39,11.97,6.41,19.14,13.7,81.67,6.42
10662,157.2,162.34,159.3,111.3,12.08,12.24,,11.98,6.62,24.84,12.9,101.46,6.61
10663,143.5,135.6,178.3,118.88,11.85,12.33,0.28,11.97,6.61,32.61,16.4,93.75,6.63
10664,155.8,152.5,154.9,114.18,12.09,12.19,,11.97,6.63,23.09,23.4,99.64,6.63
10665,197.4,171.03,149.3,109.39,12.07,12.31,,11.97,6.55,25.77,12.5,104,6.63
10666,154.2,176.14,151.9,114.24,12.08,12.13,,11.98,6.62,24.53,24.9,96.41,6.61
10667,128.8,146.02,166.7,118.26,12.1,12.34,0.38,11.97,6.4,22.38,16.6,97.38,6.41
10668,162.9,151.6,176.1,115.38,11.84,12.27,0.34,11.97,6.62,24.74,37.2,99.16,6.61
10669,173.7,163.03,144.1,117.58,11.82,12.21,0.33,11.97,6.61,24.79,20.2,95.93,6.6
10670,157.8,145.22,148.8,106.52,11.84,12.21,0.38,11.97,6.61,24.31,17.6,103.38,6.63
10671,155.8,168.02,157.7,110.51,12.06,12.19,,11.97,6.62,21.4,14.1,95.96,6.61
10672,170.1,159.62,196,117.15,12.07,12.27,,11.97,6.6,23.25,16,101.77,6.61
10673,154,141.03,156.9,114.22,12.13,12.26,0.36,11.97,6.41,21.59,16.5,90.49,6.43
10674,150.4,162.42,156.1,110.99,11.82,12.34,0.4,11.97,6.6,24.05,12.3,104.76,6.62
10675,171,146.5,116.2,110.66,11.86,12.26,,11.98,6.6,24.83,30.5,99.78,6.61
10676,174.5,169.23,150.2,114.19,12.09,12.29,,11.97,6.6,27.89,19.2,105.84,6.6
10677,149.1,161.33,166.7,119.07,12.08,12.16,,11.97,6.6,20.61,25.8,99.25,6.63
10678,163.7,135.09,142.3,111.3,12.11,12.2,0.41,11.97,6.41,22.59,18.7,102.13,6.42
10679,138,166.56,164.3,116.36,11.87,12.31,,11.97,6.61,25.37,16.2,95.32,6.61
10680,152.2,161.03,171.5,114.28,12.13,12.26,0.4,11.97,6.4,19.73,18.8,100.89,6.4
10681,167.8,177.29,178.6,115.52,12.08,12.37,,11.97,6.62,25.39,8.8,103.72,6.61
10682,141.8,141.84,137.3,109.62,12.11,12.48,0.39,11.97,6.4,17.9,10.7,82.81,6.4
10683,144.8,165.21,174.6,106.6,11.8,12.19,0.38,11.97,6.6,26.56,17.8,107.24,6.6
10684,164.2,157.89,172.6,112.39,11.82,12.33,0.38,11.97,6.6,26.74,11,97.85,6.62
10685,151.1,161.23,170.5,116.42,11.89,12.25,,11.97,6.62,25.39,13.2,103.08,6.61
10686,165.4,171.25,172,109.72,11.87,12.22,,11.97,6.6,24.43,13,88.15,6.61
10687,181.7,161.78,169,107.65,11.83,12.25,0.39,11.97,6.61,26.12,19.1,97.48,6.6
10688,182,161.63,128.3,115.11,11.82,12.23,0.37,11.97,6.61,25.6,16.1,109.8,6.61
10689,154.7,176.71,156.3,108.01,11.97,12.31,,11.97,6.62,26.03,14,105.09,6.62
10690,168,172.4,179.9,112.56,12.06,12.21,,11.97,6.61,21.64,16.9,100.78,6.61
10691,148.8,137.15,151.3,112.55,12.05,12.22,0.41,11.97,6.41,23.89,23.4,102.16,6.4
10692,154.9,138.35,148.8,108.94,12.08,12.39,0.41,11.97,6.42,22.36,13.7,91.32,6.42
10693,182.8,153.63,146.9,112.92,11.82,12.33,0.37,11.97,6.61,24.49,26.8,94.29,6.6
10694,149.5,170.74,169.6,108.26,12.07,12.2,,11.97,6.62,22.22,15.6,100.82,6.6
10695,172.8,154.87,147.5,109.95,12.04,12.3,0.41,11.97,6.41,24.26,21.5,97.5,6.4
10696,158,158.31,143.7,112.03,11.84,12.27,,11.97,6.61,26.56,11.4,95.03,6.6
10697,148,142.12,132.3,113.75,12.11,12.23,0.4,11.97,6.41,18.02,16.5,85.81,6.41
10698,153.7,157.79,156.6,116.45,12.05,12.24,0.41,11.97,6.41,23.54,30.5,96.89,6.4
10699,190.1,142.39,156.6,116.16,11.87,12.26,,11.97,6.6,26.22,15.3,97.92,6.61
10700,143.2,161.51,135.3,115.41,12.08,12.23,,11.97,6.62,23.43,13.7,98.55,6.61
10701,141.2,151.36,135.8,117.07,12.09,12.22,0.41,11.97,6.41,23.18,15.7,94,6.43
10702,159.4,154.38,163.7,110.92,11.91,12.23,,11.98,6.6,21.85,15.7,93.13,6.61
10703,186.6,164.42,171.4,115.77,11.84,12.26,,11.97,6.61,25.58,13.4,105.37,6.61
10704,141.4,159.39,160.7,115.51,11.8,12.28,0.38,11.97,6.61,26.55,15.2,109.76,6.61
10705,160.9,173.6,156.8,114.35,12.06,12.15,,11.97,6.6,24.66,19.7,103.85,6.6
10706,172.7,159.04,176.6,111.62,12.09,12.24,,11.98,6.62,22.72,19,98.26,6.61
10707,134.4,157.1,123.4,112.29,11.8,12.16,0.39,11.97,6.6,25.94,21.3,98.75,6.61
10708,139.1,180.39,147.7,113.54,12.06,12.27,,11.97,6.62,24.74,12.9,104.4,6.62
10709,158.2,179.48,149.6,115.49,12.06,12.27,,11.97,6.6,25.07,25.1,105.39,6.61
10710,163.1,164.81,158.2,112.06,12.09,12.21,,11.98,6.62,24,13.8,102.74,6.61
10711,156.5,163.61,166,137.99,11.89,12.23,,11.97,6.62,27.8,20.2,109.05,6.62
10712,164.3,158.85,137.2,106.35,11.82,12.3,0.37,11.97,6.61,26.98,10.5,103.9,6.61
10713,130.9,147.09,174.7,111.04,12.12,12.32,0.41,11.97,6.41,16.45,18.6,84.8,6.4
10714,142.7,162.58,137.2,113.37,11.82,12.38,0.39,11.97,6.61,24.22,9.3,113.12,6.64
10715,156.4,161.56,147.5,116.16,11.89,12.21,,11.98,6.62,26.78,17.9,95.03,6.6
10716,139.4,155.71,140.4,112.21,12.12,12.28,0.4,11.97,6.41,18.78,17.6,84.79,6.4
10717,148.3,157.29,171.6,110.23,12.07,12.15,,11.97,6.62,23.68,32.5,100.75,6.62
10718,133.4,142.22,148.6,113.95,11.84,12.15,0.35,11.97,6.6,23.52,46,99.34,6.6
10719,148.8,165.29,151.9,116.16,11.89,12.18,,11.97,6.6,24.1,16.3,89.89,6.62
10720,186.3,155.27,185.7,110.79,11.8,12.26,0.36,11.98,6.61,23.43,14.9,95.9,6.63
10721,169.8,141.92,156.2,111.4,12.1,12.21,0.41,11.97,6.41,17.05,22.7,81.29,6.42
10722,168,177.75,195.1,113.91,12.08,12.19,,11.98,6.6,25.03,19.4,106.75,6.61
10723,138.2,150.68,160.9,112.92,12.08,12.22,0.37,11.97,6.41,22.41,18.6,103.88,6.41
10724,173.9,159.61,142.8,111.31,12.04,12.14,0.41,11.97,6.41,25.28,27.1,100.14,6.41
10725,156.9,165.28,138.4,114.57,11.82,12.3,0.36,11.97,6.6,23.02,16.6,106.71,6.61
10726,167,135.87,167.1,111.63,12.06,12.29,0.41,11.97,6.4,19.43,17.2,85.72,6.41
10727,166.4,162.66,145,132.91,12.08,12.21,,11.97,6.61,27.37,14.6,99.54,6.6
10728,166.1,173.48,157.4,111.87,12.06,12.24,,11.97,6.62,21.35,12,100.17,6.61
10729,137.8,168.62,143.8,116.18,12.07,12.26,,11.97,6.62,24.35,20.1,96.65,6.61
10730,138.6,163.33,143.2,112.11,11.83,12.23,0.4,11.98,6.61,26.44,24.3,99.76,6.61
10731,178.9,167.76,174.3,116.81,12.06,12.26,,11.97,6.62,23.87,11.8,93.13,6.66
10732,140.7,166.32,147.6,117.33,11.88,12.31,,11.97,6.6,23.7,12.7,102.61,6.6
10733,177.2,162.61,161,111.41,11.91,12.28,,11.98,6.62,24.33,13,106.59,6.63
10734,141.2,153.16,130.3,114.5,12.09,12.25,,11.97,6.62,20.09,22.1,98.22,6.61
10735,155,141.03,160.3,110.89,12.13,12.37,0.37,11.97,6.42,18.59,11,81.45,6.41
